,zip,city,cases,n_killed,n_injured,population,rate,High school or higher,Bachelor or higher,poverty,unemployment
263,03431,Bronx,3.0,0.0,0.0,25537.0,0.11747660257665349,93.6,38.8,12.7,4.5
264,03446,Bronx,1.0,1.0,1.0,5892.0,0.16972165648336726,90.3,27.6,13.3,1.8
265,03451,Bronx,1.0,0.0,0.0,3978.0,0.2513826043237808,90.2,14.8,9.6,5.2
266,03464,Bronx,1.0,1.0,1.0,1093.0,0.9149130832570906,96.0,32.6,4.8,2.7
267,03570,Bronx,1.0,0.0,0.0,10273.0,0.09734254842791784,86.7,12.6,19.4,8.9
268,03602,Bronx,1.0,1.0,1.0,2749.0,0.36376864314296103,91.4,32.6,14.7,2.6
269,03741,Bronx,1.0,1.0,1.0,3968.0,0.25201612903225806,87.5,23.6,10.8,2.0
270,03743,Bronx,1.0,0.0,0.0,13739.0,0.07278550112817526,87.5,17.3,13.0,5.1
271,03765,Bronx,1.0,2.0,2.0,564.0,1.773049645390071,99.6,15.2,3.9,0.0
272,03766,Bronx,3.0,1.0,1.0,9275.0,0.32345013477088946,93.5,51.5,9.1,3.0
273,03784,Bronx,1.0,0.0,0.0,4100.0,0.24390243902439027,96.1,47.5,19.3,2.4
274,03801,Bronx,12.0,1.0,1.0,22463.0,0.5342118149846414,95.7,57.3,6.7,2.6
275,03811,Bronx,2.0,0.0,0.0,6751.0,0.2962524070508073,95.9,49.1,2.2,2.8
276,03818,Bronx,1.0,0.0,0.0,4046.0,0.24715768660405338,92.1,27.6,17.3,4.4
277,03820,Bronx,2.0,1.0,1.0,30938.0,0.06464541987200208,92.5,45.0,10.7,4.4
278,03827,Bronx,1.0,0.0,0.0,3227.0,0.3098853424233034,96.7,35.8,3.9,4.1
279,03833,Bronx,3.0,1.0,1.0,21679.0,0.13838276673278288,94.5,48.4,5.0,3.8
280,03835,Bronx,3.0,1.0,1.0,6834.0,0.4389815627743635,89.8,17.3,8.1,3.3
281,03839,Bronx,1.0,0.0,0.0,3863.0,0.2588661661920787,88.1,23.8,10.7,5.0
282,03842,Bronx,2.0,1.0,1.0,15243.0,0.13120776749983598,97.8,50.6,4.5,3.1
283,03851,Bronx,1.0,0.0,0.0,3942.0,0.2536783358701167,92.3,21.4,4.6,4.1
284,03855,Bronx,1.0,0.0,0.0,2663.0,0.3755163349605708,94.6,27.5,3.7,4.2
285,03857,Bronx,1.0,0.0,0.0,9003.0,0.11107408641563923,94.9,43.6,7.6,3.1
286,03858,Bronx,1.0,1.0,1.0,4824.0,0.20729684908789386,95.4,35.5,3.9,4.5
287,03862,Bronx,1.0,0.0,0.0,4428.0,0.22583559168925024,97.5,52.1,4.2,2.6
288,03865,Bronx,1.0,0.0,0.0,7642.0,0.13085579691180318,94.7,26.5,2.1,8.2
289,03867,Bronx,4.0,0.0,0.0,21214.0,0.18855472800980486,89.0,21.0,10.2,4.2
290,03868,Bronx,1.0,0.0,0.0,5135.0,0.19474196689386564,90.7,22.2,13.6,3.9
291,03870,Bronx,2.0,1.0,1.0,5340.0,0.37453183520599254,96.0,52.8,4.6,1.0
292,03874,Bronx,1.0,0.0,0.0,8893.0,0.11244799280332846,90.8,16.1,5.7,8.5
293,03878,Bronx,2.0,1.0,1.0,11855.0,0.16870518768452128,93.0,25.6,8.1,7.0
294,03884,Bronx,1.0,0.0,0.0,3892.0,0.2569373072970195,96.9,43.9,3.0,3.4
295,03894,Bronx,2.0,0.0,0.0,6203.0,0.3224246332419797,93.0,44.1,5.6,9.0
296,03904,Bronx,3.0,0.0,0.0,7939.0,0.3778813452575891,96.8,40.3,3.2,4.9
297,03909,Bronx,3.0,0.0,0.0,9838.0,0.3049400284610693,96.7,49.6,4.9,5.1
298,04005,Bronx,2.0,0.0,0.0,23211.0,0.08616604196286244,88.7,24.3,15.6,5.1
299,04011,Bronx,3.0,0.0,0.0,20523.0,0.146177459435755,93.8,44.2,10.2,4.7
300,04024,Bronx,1.0,1.0,1.0,624.0,1.6025641025641026,93.3,14.9,4.5,1.4
301,04027,Bronx,3.0,2.0,2.0,6168.0,0.48638132295719844,81.8,13.3,6.0,3.8
302,04037,Bronx,1.0,0.0,0.0,3806.0,0.2627430373095113,92.3,22.8,5.0,3.3
303,04038,Bronx,2.0,0.0,0.0,17147.0,0.1166384790342334,96.1,44.0,4.9,3.2
304,04042,Bronx,2.0,0.0,0.0,4473.0,0.447127207690588,95.0,22.2,7.7,6.1
305,04046,Bronx,3.0,3.0,3.0,7734.0,0.3878975950349108,95.7,43.8,6.3,1.4
306,04055,Bronx,1.0,0.0,0.0,3943.0,0.253613999492772,94.4,29.3,13.1,4.7
307,04064,Bronx,1.0,0.0,0.0,8254.0,0.121153380179307,94.0,31.3,7.7,6.0
308,04072,Bronx,2.0,1.0,1.0,19127.0,0.10456422857740368,93.1,35.7,7.9,4.0
309,04073,Bronx,1.0,0.0,0.0,16478.0,0.06068697657482704,89.7,16.9,17.6,7.2
310,04074,Bronx,2.0,1.0,1.0,19469.0,0.10272741281010837,96.8,53.2,5.1,1.5
311,04086,Bronx,2.0,0.0,0.0,8737.0,0.22891152569531875,95.6,42.6,8.1,3.0
312,04092,Bronx,3.0,1.0,1.0,18156.0,0.16523463317911435,92.4,29.9,17.0,5.4
313,04093,Bronx,1.0,0.0,0.0,8158.0,0.1225790634959549,91.9,21.3,6.5,5.2
314,04095,Bronx,1.0,0.0,0.0,1216.0,0.8223684210526316,91.1,12.5,5.5,3.5
315,04101,Bronx,5.0,0.0,0.0,17156.0,0.2914432268594078,90.0,44.4,28.6,5.8
316,04102,Bronx,2.0,2.0,2.0,17797.0,0.11237849075686913,91.3,48.9,18.4,3.0
317,04105,Akron,1.0,0.0,0.0,11629.0,0.08599191675982458,98.4,67.9,2.2,3.2
318,04106,Bronx,2.0,0.0,0.0,25738.0,0.0777061154712876,95.6,43.0,12.3,6.0
319,04210,Bronx,1.0,0.0,0.0,22941.0,0.043590078898042804,90.5,27.4,15.2,4.4
320,04238,Bronx,1.0,1.0,1.0,1852.0,0.5399568034557235,90.6,22.4,18.7,7.2
321,04240,Bronx,8.0,1.0,1.0,36211.0,0.22092734252022866,86.1,19.2,21.4,5.6
322,04250,Bronx,1.0,0.0,0.0,4189.0,0.23872045834328,93.2,11.2,10.7,6.1
323,04254,Bronx,1.0,0.0,0.0,3051.0,0.32776138970829233,88.3,16.9,21.0,16.6
324,04270,Bronx,1.0,0.0,0.0,6677.0,0.14976785981728322,88.2,22.1,18.7,3.9
325,04274,Bronx,1.0,0.0,0.0,5558.0,0.17992083483267363,93.1,15.2,9.5,5.5
326,04276,Bronx,2.0,0.0,0.0,5730.0,0.34904013961605584,91.0,17.0,18.6,11.2
327,04330,Bronx,7.0,0.0,0.0,25626.0,0.273160071802076,88.1,25.6,17.8,6.0
328,04345,Bronx,2.0,2.0,2.0,11341.0,0.17635129177321224,91.1,26.6,15.2,4.3
329,04350,Bronx,1.0,0.0,0.0,3611.0,0.27693159789531985,93.2,24.7,6.5,4.6
330,04351,Bronx,1.0,2.0,2.0,2552.0,0.39184952978056425,95.7,43.8,8.4,2.5
331,04355,Bronx,2.0,0.0,0.0,2556.0,0.7824726134585289,94.7,41.4,5.9,2.5
332,04357,Bronx,1.0,0.0,0.0,3358.0,0.29779630732578916,91.2,21.9,12.8,4.9
333,04358,Bronx,1.0,0.0,0.0,4185.0,0.23894862604540026,93.0,26.6,9.5,4.5
334,04401,Bronx,3.0,1.0,1.0,44578.0,0.06729777020054735,92.4,32.1,18.1,6.0
335,04416,Bronx,1.0,0.0,0.0,5451.0,0.18345257750871402,94.4,20.2,13.1,3.5
336,04462,Bronx,1.0,1.0,1.0,4768.0,0.20973154362416108,88.3,12.7,9.5,6.1
337,04474,Bronx,1.0,1.0,1.0,3676.0,0.2720348204570185,93.0,30.2,8.7,6.6
338,04530,Bronx,3.0,0.0,0.0,10794.0,0.27793218454697055,95.7,35.8,18.7,3.4
339,04537,Bronx,2.0,0.0,0.0,1993.0,1.0035122930255895,93.6,31.9,8.0,1.5
340,04556,Bronx,1.0,0.0,0.0,1082.0,0.9242144177449167,95.9,41.0,11.8,5.4
341,04562,Bronx,1.0,0.0,0.0,2198.0,0.45495905368516837,95.8,35.3,9.2,3.3
342,04572,Bronx,1.0,1.0,1.0,4996.0,0.20016012810248196,91.6,28.2,17.1,1.9
343,04619,Brewster (Southeast),1.0,0.0,0.0,3018.0,0.3313452617627568,84.3,16.7,19.9,5.5
344,04622,Mahopac,1.0,1.0,1.0,1185.0,0.8438818565400843,85.9,20.1,15.7,4.6
345,04640,Mount Vernon,1.0,0.0,0.0,2121.0,0.47147571900047147,91.0,19.6,12.7,3.4
346,04655,Mount Vernon,1.0,0.0,0.0,1092.0,0.9157509157509157,89.6,23.7,9.8,3.8
347,04736,Mount Vernon,1.0,0.0,0.0,9290.0,0.10764262648008613,85.5,18.5,17.1,5.2
348,04743,Mount Vernon,2.0,0.0,0.0,4665.0,0.4287245444801715,88.8,23.4,16.4,5.2
349,04769,Mount Vernon,1.0,1.0,1.0,9246.0,0.1081548777849881,90.9,22.8,23.2,4.6
350,04841,Mount Vernon,1.0,0.0,0.0,7204.0,0.13881177123820101,93.8,29.4,15.4,6.6
351,04901,Mount Vernon,8.0,0.0,0.0,26671.0,0.2999512579205879,92.2,26.0,17.6,6.4
352,04910,Mount Vernon,1.0,0.0,0.0,1976.0,0.5060728744939271,94.5,17.3,10.8,4.9
353,04911,Cortlandt Manor,1.0,0.0,0.0,2102.0,0.4757373929590866,84.8,14.9,22.9,16.1
354,04912,Port Chester,1.0,0.0,0.0,952.0,1.050420168067227,84.7,15.9,33.7,11.8
355,04917,Pound Ridge,1.0,1.0,1.0,2801.0,0.3570153516601214,95.2,31.3,15.4,5.7
356,04920,Scarsdale,1.0,0.0,0.0,1666.0,0.6002400960384154,87.6,13.5,18.1,9.2
357,04924,Hermitage,1.0,0.0,0.0,2354.0,0.42480883602378927,88.0,15.2,15.0,9.8
358,04928,White Plains (Greenburgh),1.0,0.0,0.0,1918.0,0.5213764337851929,88.1,18.2,12.6,0.0
359,04930,Harrison,1.0,0.0,0.0,4129.0,0.24218939210462584,87.9,15.3,18.9,9.1
360,04937,Yonkers,1.0,0.0,0.0,6555.0,0.15255530129672007,90.8,14.6,25.1,8.8
361,04938,Yonkers,1.0,0.0,0.0,9687.0,0.10323113451016827,91.7,32.1,13.2,5.8
362,04950,Yonkers,2.0,0.0,0.0,4726.0,0.4231908590774439,90.2,17.2,16.6,7.9
363,04957,Yonkers,1.0,0.0,0.0,4169.0,0.23986567522187577,86.6,15.8,11.7,7.9
364,04958,Yonkers,1.0,0.0,0.0,2054.0,0.4868549172346641,89.6,10.9,8.5,6.7
365,04963,Yonkers,3.0,0.0,0.0,7264.0,0.4129955947136564,91.9,25.0,14.1,7.1
366,04966,Yonkers,1.0,0.0,0.0,1766.0,0.5662514156285391,87.0,15.2,19.9,12.0
367,04967,Yonkers,1.0,0.0,0.0,4092.0,0.2443792766373412,86.1,20.4,15.7,8.6
368,04971,Yonkers,3.0,0.0,0.0,2172.0,1.3812154696132595,88.1,10.3,15.8,5.8
369,04976,Yonkers,8.0,5.0,5.0,9721.0,0.8229606007612386,84.7,19.7,19.5,9.1
370,04978,Yonkers,1.0,0.0,0.0,635.0,1.574803149606299,95.0,29.7,5.1,12.0
371,04989,Yonkers,2.0,2.0,2.0,4084.0,0.4897159647404506,95.7,19.7,9.7,6.7
372,05058,Yonkers,1.0,0.0,0.0,323.0,3.095975232198142,84.8,31.6,22.9,3.6
373,05068,Yonkers,1.0,0.0,0.0,3152.0,0.31725888324873097,93.5,38.3,18.1,4.7
374,05101,Yonkers,1.0,0.0,0.0,4340.0,0.2304147465437788,84.7,21.6,21.0,4.0
375,05201,Yonkers,1.0,0.0,0.0,14319.0,0.06983727913960472,90.7,31.3,18.6,4.9
376,05255,Yonkers,1.0,0.0,0.0,4082.0,0.24497795198432143,89.7,39.3,5.6,4.2
377,05261,Yonkers,1.0,0.0,0.0,2567.0,0.3895597974289053,86.7,21.6,11.8,4.9
378,05301,Yonkers,4.0,0.0,0.0,16340.0,0.24479804161566707,92.8,40.8,17.0,7.7
379,05346,Yonkers,1.0,0.0,0.0,5215.0,0.19175455417066156,93.7,45.0,12.0,4.3
380,05353,New Rochelle,1.0,2.0,2.0,893.0,1.1198208286674132,93.1,43.9,14.7,3.7
381,05354,Congers,2.0,0.0,0.0,2237.0,0.8940545373267769,92.3,27.9,9.1,3.7
382,05401,Middletown,5.0,1.0,1.0,28746.0,0.17393724344256592,90.1,56.4,28.3,6.0
383,05403,Middletown,1.0,0.0,0.0,18467.0,0.05415064710023285,94.9,54.0,5.7,3.1
384,05443,Middletown,1.0,0.0,0.0,6872.0,0.14551804423748546,93.2,38.3,5.4,2.7
385,05459,Wallkill,1.0,0.0,0.0,1783.0,0.5608524957936063,84.5,19.3,3.8,2.6
386,05461,Middletown,1.0,1.0,1.0,4624.0,0.21626297577854672,96.4,44.5,14.7,1.9
387,05468,New City,1.0,1.0,1.0,13557.0,0.07376263185070443,93.2,27.1,2.5,5.6
388,05478,Nyack,3.0,0.0,0.0,14935.0,0.2008704385671242,93.7,27.0,9.0,6.3
389,05482,Nyack,1.0,0.0,0.0,7730.0,0.129366106080207,97.4,65.7,4.3,1.9
390,05602,Spring Valley,4.0,1.0,1.0,11709.0,0.34161755914253994,95.1,54.1,9.6,2.8
391,05641,Spring Valley,1.0,0.0,0.0,16413.0,0.060927313714738314,90.3,26.1,18.6,5.6
392,05672,Spring Valley,2.0,0.0,0.0,4406.0,0.45392646391284613,97.4,57.5,12.4,1.7
393,05676,Stony Point,1.0,1.0,1.0,4887.0,0.20462451401677922,95.2,43.3,5.9,2.2
394,05701,Haverstraw,2.0,0.0,0.0,19984.0,0.10008006405124098,91.5,32.4,13.0,5.0
395,05751,Elmont,1.0,0.0,0.0,709.0,1.4104372355430184,98.1,50.6,5.8,2.0
396,05764,Elmont,1.0,1.0,1.0,3349.0,0.2985965959988056,89.0,28.1,12.5,4.9
397,05905,Elmont,1.0,2.0,2.0,705.0,1.4184397163120568,87.9,22.1,8.0,6.3
398,06010,Elmont,2.0,0.0,0.0,60498.0,0.03305894409732553,89.6,26.4,10.4,6.9
399,06013,Elmont,2.0,0.0,0.0,9598.0,0.20837674515524066,97.0,49.2,2.3,4.5
400,06019,Inwood,1.0,0.0,0.0,10309.0,0.09700261907071492,97.0,54.3,2.9,4.1
401,06026,Inwood,1.0,0.0,0.0,5220.0,0.19157088122605365,97.5,56.4,2.7,6.6
402,06029,Long Island City,1.0,0.0,0.0,15880.0,0.06297229219143577,94.1,46.2,1.9,4.2
403,06033,Long Island City,1.0,0.0,0.0,28769.0,0.03475963710938858,96.6,59.4,4.2,6.1
404,06037,Long Island City,4.0,1.0,1.0,19270.0,0.2075765438505449,93.6,39.3,3.0,4.2
405,06040,Corona (Queens),4.0,0.0,0.0,34585.0,0.1156570767673847,91.8,35.2,14.2,9.5
406,06042,Corona (Queens),2.0,1.0,1.0,23587.0,0.08479247042862594,94.7,44.1,6.6,6.7
407,06051,Corona (Queens),4.0,2.0,2.0,29958.0,0.13352026169971293,73.7,9.8,29.0,11.2
408,06053,Astoria,1.0,1.0,1.0,35125.0,0.028469750889679714,84.3,21.5,19.8,7.4
409,06062,Corona (Queens),1.0,0.0,0.0,17805.0,0.05616399887672002,89.9,28.6,8.0,5.1
410,06066,Astoria,7.0,0.0,0.0,29250.0,0.23931623931623933,93.6,34.5,8.4,9.3
411,06067,Corona (Queens),4.0,1.0,1.0,20015.0,0.19985011241568823,94.0,49.7,7.0,4.3
412,06073,Brooklyn,1.0,0.0,0.0,5877.0,0.17015484090522376,96.5,66.8,1.9,2.6
413,06074,Brooklyn,2.0,0.0,0.0,25802.0,0.07751337105650725,95.8,49.8,2.7,4.0
414,06078,Brooklyn,1.0,1.0,1.0,12442.0,0.08037293039704227,89.3,38.2,8.0,5.4
415,06084,Brooklyn,1.0,0.0,0.0,14838.0,0.06739452756436178,97.7,45.2,2.3,3.4
416,06085,Brooklyn,1.0,0.0,0.0,7754.0,0.12896569512509673,95.0,50.8,5.2,2.6
417,06095,Brooklyn,1.0,0.0,0.0,29103.0,0.03436071882623784,92.3,40.9,4.8,6.6
418,06098,Brooklyn,1.0,0.0,0.0,12570.0,0.07955449482895784,88.7,24.9,16.0,9.1
419,06103,Brooklyn,3.0,0.0,0.0,1716.0,1.7482517482517483,97.7,78.5,14.5,6.9
420,06105,Brooklyn,10.0,3.0,3.0,19955.0,0.5011275369581559,80.7,31.9,28.1,11.7
421,06106,Brooklyn,26.0,5.0,5.0,38296.0,0.6789220806350533,68.5,14.2,33.0,16.4
422,06108,Brooklyn,2.0,0.0,0.0,25270.0,0.07914523149980214,79.6,15.4,15.8,11.8
423,06109,Brooklyn,2.0,1.0,1.0,26395.0,0.0757719265012313,92.5,41.7,5.3,4.6
424,06111,Brooklyn,3.0,1.0,1.0,30603.0,0.09802960494069209,91.1,39.3,4.8,5.4
425,06112,Brooklyn,24.0,8.0,8.0,21858.0,1.0979961570134504,79.6,12.5,24.8,18.3
426,06114,Brooklyn,24.0,4.0,4.0,27993.0,0.8573571964419677,66.9,13.2,28.7,14.6
427,06118,Brooklyn,1.0,0.0,0.0,25584.0,0.03908692933083177,85.9,21.7,10.3,7.8
428,06119,Brooklyn,2.0,0.0,0.0,16126.0,0.12402331638348009,93.5,60.6,9.5,6.0
429,06120,Brooklyn,28.0,4.0,4.0,14211.0,1.9703046935472521,69.4,4.1,40.7,24.8
430,06226,Brooklyn,5.0,0.0,0.0,19696.0,0.2538586515028432,79.1,18.0,31.3,11.2
431,06237,Brooklyn,1.0,0.0,0.0,5442.0,0.18375597206909225,96.3,43.7,3.2,5.7
432,06250,Brooklyn,1.0,0.0,0.0,4891.0,0.20445716622367613,96.2,52.8,8.8,7.2
433,06260,Brooklyn,1.0,0.0,0.0,9389.0,0.10650761529449357,92.1,24.1,8.0,7.3
434,06320,Brooklyn,16.0,1.0,1.0,27201.0,0.5882136686151245,83.3,25.5,28.3,12.1
435,06330,Brooklyn,1.0,1.0,1.0,3305.0,0.302571860816944,91.9,20.3,9.9,6.6
436,06335,Steuben (county),1.0,0.0,0.0,6557.0,0.1525087692542321,97.2,43.2,5.0,6.1
437,06339,Brooklyn,3.0,1.0,1.0,8253.0,0.3635041802980734,96.7,37.9,4.9,5.4
438,06340,Brooklyn,1.0,0.0,0.0,31229.0,0.03202151846040539,93.8,30.7,10.9,5.9
439,06357,Brooklyn,1.0,0.0,0.0,11857.0,0.08433836552247619,92.6,42.2,5.2,4.7
440,06360,Brooklyn,8.0,1.0,1.0,37164.0,0.2152620815843289,87.2,19.8,14.8,9.0
441,06365,Brooklyn,2.0,0.0,0.0,4693.0,0.42616663115278075,94.1,22.8,6.5,4.2
442,06370,Brooklyn,1.0,1.0,1.0,7017.0,0.14251104460595695,96.1,25.1,7.2,5.7
443,06374,Brooklyn,1.0,1.0,1.0,7334.0,0.13635124079629124,86.5,15.4,6.3,11.2
444,06378,Brooklyn,1.0,0.0,0.0,5405.0,0.18501387604070305,95.8,55.5,5.1,4.7
445,06382,Brooklyn,2.0,0.0,0.0,12142.0,0.1647175094712568,86.6,19.7,6.8,8.7
446,06385,Brooklyn,1.0,0.0,0.0,15460.0,0.0646830530401035,94.0,38.5,6.8,6.5
447,06401,Brooklyn,5.0,0.0,0.0,18936.0,0.26404731727925645,89.6,20.1,18.6,10.4
448,06410,Brooklyn,1.0,0.0,0.0,29214.0,0.03423016362018211,95.4,53.3,2.0,3.7
449,06416,Brooklyn,3.0,0.0,0.0,14021.0,0.21396476713501175,93.8,45.7,5.4,3.4
450,06418,Brooklyn,1.0,1.0,1.0,12717.0,0.07863489816780687,86.2,24.1,11.4,9.9
451,06419,Brooklyn,1.0,0.0,0.0,6441.0,0.1552553951249806,98.4,47.7,3.4,3.8
452,06420,Brooklyn,1.0,0.0,0.0,4240.0,0.23584905660377356,95.6,45.1,3.7,5.1
453,06424,Brooklyn,2.0,0.0,0.0,12926.0,0.1547269070091289,94.9,38.8,5.2,4.5
454,06441,Brooklyn,1.0,0.0,0.0,5164.0,0.19364833462432224,97.8,48.6,4.8,4.2
455,06450,Brooklyn,3.0,0.0,0.0,35063.0,0.08556027721529817,87.8,22.6,10.4,6.2
456,06451,Brooklyn,3.0,0.0,0.0,25307.0,0.11854427628719327,87.7,22.4,11.1,8.7
457,06457,Brooklyn,3.0,0.0,0.0,46747.0,0.06417524119194815,92.0,36.4,11.3,6.1
458,06460,Brooklyn,11.0,0.0,0.0,39166.0,0.28085584435479755,94.7,41.9,6.3,6.0
459,06461,Brooklyn,1.0,0.0,0.0,14701.0,0.06802258349772124,94.8,39.9,5.5,5.6
460,06468,Brooklyn,1.0,0.0,0.0,19766.0,0.050591925528685626,93.4,47.1,3.8,3.9
461,06473,Brooklyn,3.0,0.0,0.0,24325.0,0.12332990750256938,95.1,40.6,3.6,5.2
462,06478,Brooklyn,1.0,0.0,0.0,12972.0,0.07708911501695961,95.1,37.2,2.0,7.5
463,06484,Brooklyn,2.0,0.0,0.0,41282.0,0.048447265151882184,93.3,39.4,5.4,6.8
464,06492,Brooklyn,2.0,0.0,0.0,45051.0,0.04439413109586912,93.3,36.5,4.2,4.9
465,06511,Brooklyn,35.0,3.0,3.0,51905.0,0.6743088334457181,88.4,46.2,25.3,9.1
466,06512,Brooklyn,3.0,0.0,0.0,28254.0,0.10617965597791462,90.2,26.2,9.6,6.0
467,06513,Brooklyn,11.0,1.0,1.0,41546.0,0.2647667645501372,81.1,16.3,21.8,11.5
468,06514,Brooklyn,13.0,1.0,1.0,27546.0,0.47193784941552314,92.7,35.0,7.9,6.0
469,06516,Brooklyn,10.0,1.0,1.0,55044.0,0.18167284354334715,87.6,24.1,13.2,10.2
470,06517,Brooklyn,2.0,0.0,0.0,14653.0,0.13649082099228826,93.4,54.1,6.9,5.2
471,06518,Brooklyn,1.0,0.0,0.0,19176.0,0.05214851898206092,96.7,52.4,8.7,6.4
472,06519,Brooklyn,9.0,1.0,1.0,15799.0,0.5696563073612254,71.0,12.4,42.2,16.2
473,06604,Brooklyn,29.0,4.0,4.0,29363.0,0.9876375029799408,75.0,22.0,26.2,14.7
474,06605,Brooklyn,21.0,1.0,1.0,24744.0,0.848690591658584,71.9,21.6,26.7,14.1
475,06606,Brooklyn,33.0,5.0,5.0,47642.0,0.6926661349229671,79.8,19.6,13.5,11.5
476,06607,Brooklyn,22.0,2.0,2.0,8802.0,2.499431947284708,78.7,10.4,22.1,16.7
477,06608,Brooklyn,30.0,3.0,3.0,14115.0,2.1253985122210413,65.2,5.5,30.0,18.2
478,06610,Brooklyn,23.0,0.0,0.0,22920.0,1.0034904013961605,76.0,16.0,17.1,13.9
479,06611,Brooklyn,8.0,0.0,0.0,36455.0,0.2194486353037992,94.8,52.7,1.9,6.4
480,06612,Brooklyn,1.0,0.0,0.0,7607.0,0.13145786775338503,94.2,58.0,4.3,6.8
481,06614,Brooklyn,3.0,1.0,1.0,34510.0,0.08693132425383947,91.8,36.2,5.7,6.2
482,06615,Brooklyn,4.0,1.0,1.0,18019.0,0.22198790165935958,87.5,28.2,12.9,9.1
483,06702,Brooklyn,1.0,0.0,0.0,2839.0,0.3522367030644593,46.4,7.7,55.0,13.2
484,06704,Brooklyn,4.0,1.0,1.0,25950.0,0.15414258188824664,75.2,9.9,27.7,14.1
485,06705,Brooklyn,2.0,1.0,1.0,25995.0,0.07693787266782073,82.1,13.0,17.3,10.3
486,06708,Brooklyn,4.0,3.0,3.0,28654.0,0.13959656592447825,86.5,24.7,19.7,12.3
487,06710,Brooklyn,5.0,1.0,1.0,10803.0,0.46283439785244834,75.0,15.8,34.0,13.9
488,06757,Brooklyn,1.0,1.0,1.0,2160.0,0.4629629629629629,95.2,45.1,11.0,11.2
489,06770,Brooklyn,5.0,0.0,0.0,31713.0,0.1576640494434459,90.5,27.5,10.0,8.7
490,06776,Brooklyn,1.0,1.0,1.0,26285.0,0.038044512079132585,92.2,39.9,5.4,6.5
491,06790,Brooklyn,4.0,0.0,0.0,35044.0,0.11414222120762471,87.4,22.5,9.8,7.8
492,06801,Brooklyn,2.0,0.0,0.0,19543.0,0.10233843319858774,93.1,43.5,2.9,5.9
493,06810,Brooklyn,5.0,0.0,0.0,52101.0,0.0959674478416921,75.6,25.5,15.0,8.5
494,06811,Brooklyn,1.0,0.0,0.0,32349.0,0.030912856657083685,91.5,38.4,6.0,5.8
495,06824,Brooklyn,3.0,1.0,1.0,35254.0,0.08509672661258297,97.1,67.8,4.1,5.0
496,06825,Brooklyn,2.0,0.0,0.0,21980.0,0.09099181073703366,92.2,53.9,6.1,7.5
497,06830,Brooklyn,2.0,0.0,0.0,25433.0,0.07863799001297526,93.4,61.2,7.4,5.1
498,06840,Brooklyn,2.0,0.0,0.0,20357.0,0.09824630348283146,97.1,77.1,3.7,5.8
499,06850,Brooklyn,4.0,0.0,0.0,17804.0,0.22466861379465292,90.5,46.9,7.3,8.2
500,06851,Brooklyn,5.0,4.0,4.0,26831.0,0.1863516082143789,91.2,43.4,6.7,5.1
501,06854,Brooklyn,11.0,1.0,1.0,31777.0,0.34616231865814895,79.7,30.9,13.3,11.0
502,06877,Brooklyn,1.0,0.0,0.0,25231.0,0.03963378383734295,98.2,76.0,2.3,4.1
503,06880,Brooklyn,4.0,0.0,0.0,28120.0,0.14224751066856328,98.5,76.3,4.2,3.8
504,06890,Brooklyn,1.0,0.0,0.0,4264.0,0.2345215759849906,98.5,75.5,3.3,6.6
505,06897,Brooklyn,1.0,0.0,0.0,18673.0,0.05355325871579286,97.8,76.5,3.5,3.8
506,06901,Brooklyn,3.0,0.0,0.0,7048.0,0.42565266742338254,93.5,59.3,12.6,5.6
507,06902,Brooklyn,35.0,0.0,0.0,69362.0,0.5045990600040369,84.2,39.1,12.3,7.9
508,06903,Brooklyn,2.0,1.0,1.0,14527.0,0.13767467474358092,96.8,71.8,3.0,6.9
509,06905,Brooklyn,2.0,0.0,0.0,20411.0,0.09798637989319484,94.3,54.8,4.0,7.2
510,06907,Brooklyn,2.0,0.0,0.0,8368.0,0.2390057361376673,94.3,49.0,4.7,5.5
511,07001,Brooklyn,1.0,1.0,1.0,18244.0,0.05481254110940583,94.3,24.7,5.5,4.7
512,07002,Brooklyn,7.0,0.0,0.0,66719.0,0.1049176396528725,87.7,33.6,15.7,6.6
513,07003,Brooklyn,4.0,2.0,2.0,48892.0,0.08181297553792032,91.9,39.9,8.2,6.5
514,07005,Brooklyn,1.0,0.0,0.0,15350.0,0.06514657980456026,94.7,53.4,4.6,5.5
515,07008,Brooklyn,1.0,0.0,0.0,24040.0,0.0415973377703827,86.4,26.2,12.8,8.4
516,07011,Brooklyn,3.0,0.0,0.0,41692.0,0.07195625059963542,85.5,20.7,13.7,5.5
517,07013,Brooklyn,1.0,0.0,0.0,26934.0,0.03712779386648845,89.1,38.3,4.6,4.0
518,07014,Brooklyn,1.0,0.0,0.0,5195.0,0.19249278152069296,96.2,47.3,14.5,0.7
519,07016,Brooklyn,1.0,0.0,0.0,23972.0,0.04171533455698315,95.9,52.8,2.3,5.1
520,07017,Brooklyn,5.0,4.0,4.0,36304.0,0.1377258704275011,87.5,18.5,16.8,15.2
521,07018,Brooklyn,8.0,4.0,4.0,28922.0,0.27660604384205795,85.3,19.0,21.8,15.1
522,07024,Brooklyn,1.0,0.0,0.0,37077.0,0.026970898400625727,94.0,59.6,11.3,5.1
523,07026,Brooklyn,1.0,0.0,0.0,31890.0,0.03135779241141424,84.4,19.3,17.7,6.0
524,07029,Brooklyn,3.0,1.0,1.0,18667.0,0.1607114158675738,81.8,34.4,15.7,7.9
